tstart,alpha,beta,chi,delta,eta,gamma,kappa,lambda,mu,nu,omega,phi,rho,theta
342205632.062,3.02629552306e-12,0.995429562658,4.3122553705e-14,3.4677707673e-12,7.51482006323e-15,1.29871796183e-08,1.2826374859e-09,1.26928026941e-06,1.41853751963e-10,3.66631010838e-06,2.06826863675e-16,9.12545251936e-17,3.97621603995e-06,0.00456151111749
342205888.062,1.30697719337e-11,0.996232130379,2.73043566265e-14,4.6376263555e-11,1.46546047951e-14,7.57729093808e-09,9.45716863831e-09,3.86675553826e-05,4.1831368544e-10,1.01734175408e-05,3.11588630268e-14,2.43029596468e-16,6.11010957924e-07,0.00371840012443
342206144.062,1.7713012144e-09,0.998311588645,3.04208569167e-15,2.24046486312e-12,8.34111747693e-12,1.60908978866e-10,1.63655987957e-08,5.47719366184e-05,2.59320485783e-11,2.89725175449e-05,2.47219850419e-14,9.60453172052e-17,1.74619182132e-06,0.00160290237486
342206400.062,2.1946892095e-05,0.660514801915,1.11744832258e-11,7.25276926453e-18,2.36069535879e-08,1.03344140219e-09,3.68433552484e-11,1.05537031472e-09,2.3632893803e-12,0.116364303241,5.76911801962e-21,5.17735202018e-18,0.000129503697216,0.222969418508
189175200.062,1.32188479133e-05,7.56446340283e-08,0.99978938274,1.00034008229e-09,7.92877893732e-10,0.000191647284189,4.23500789561e-16,3.60549590594e-10,3.82002105249e-11,3.50455178268e-06,2.12870640163e-08,2.14499041717e-06,2.26613139294e-22,2.46230116686e-09
189175456.062,2.95027481758e-05,1.23404684742e-07,0.999670807049,1.21929573518e-09,1.09134756975e-09,0.000291121421318,7.62700603221e-16,5.45817998566e-10,9.04764215681e-11,5.67985232318e-06,2.20305112239e-08,2.73760627662e-06,4.6220403521e-22,2.94037350356e-09
189175712.061,2.99004983364e-05,1.24395917488e-07,0.999667828951,2.83916319245e-09,1.26908530238e-09,0.000292023689863,1.2455656421e-15,9.60636134433e-10,1.27978290773e-10,5.31430287801e-06,7.92677365115e-08,4.72040376542e-06,4.48723366517e-22,3.29340136335e-09
332120544.062,3.18518629349e-09,0.912452570986,1.66574749959e-08,1.7379426167e-08,1.54860501563e-10,0.000201565024087,6.87620878461e-08,5.35715617155e-08,8.8067664376e-08,0.000427548215945,1.30802173591e-13,7.44764739255e-11,0.000588892528458,0.0863291753931
332120800.062,1.09089784124e-08,0.932939710267,5.85257829149e-08,5.90200507816e-09,2.42461908639e-10,0.000867115364196,3.19442468449e-07,6.50091869273e-08,1.03247656041e-06,0.000843919385891,2.88260632683e-13,1.6792126491e-10,0.00110158921625,0.0642461730906
332121056.062,5.21818565407e-09,0.948275706201,2.2260604059e-08,4.25630490483e-08,1.56428987056e-10,0.00035717834877,1.00811327451e-07,9.81870308467e-08,2.06713933048e-07,0.000412427466526,3.5192705923e-13,1.77190299293e-10,0.000364609755367,0.0505896021407
332121312.062,5.7700206789e-09,0.952323536577,1.30723734362e-08,1.35279082322e-08,1.1415341248e-10,0.000272477878614,8.20306762175e-08,5.97050203819e-08,1.75692616819e-07,0.000258235005496,1.13101562382e-13,8.60182188709e-11,0.000490163809531,0.0466552367307
563384196.062,2.63518716809e-15,0.00118143649995,8.97436898891e-10,4.42745153413e-12,3.30488805641e-20,2.52410276942e-07,1.12923549021e-09,1.04082008148e-08,4.68279304673e-11,1.42210950843e-05,4.07215959155e-13,2.57770030623e-17,4.33260560212e-12,0.998804077504
563384452.062,4.40941087899e-15,0.0019452013262,1.82643239726e-10,4.46379106382e-12,1.0321204478e-19,5.39394716245e-08,6.96882918908e-10,4.58688234268e-08,3.46135285633e-11,8.30171816258e-06,9.35818753013e-13,1.99913659768e-17,7.16466747655e-12,0.998046396221
563384708.062,6.37656679419e-14,0.00436665360604,3.03368199042e-11,2.38299849765e-13,1.88731983447e-17,3.49758962158e-09,1.25113758647e-10,1.47083375186e-08,1.67401285364e-12,5.86353573612e-06,2.95015676545e-14,8.69785457669e-18,1.57935232299e-10,0.995627464337
340799526.062,3.08122805551e-07,0.694121839168,8.15898376924e-06,5.08339406748e-08,3.30932289612e-08,0.00485668395585,5.59213554641e-07,3.74838426207e-08,5.56306733511e-07,0.0141441824427,4.72743775903e-12,6.79311560734e-09,0.000598239876277,0.286269343721
340799782.062,4.58744820929e-07,0.757525126837,1.71676692509e-05,4.74895459138e-08,5.13550225358e-08,0.00944489885915,3.52290415902e-07,1.87194672766e-08,3.9207254791e-07,0.0129407297252,1.64007484112e-12,1.05794995691e-08,0.000589133415827,0.219481612241
340800038.062,2.62886634731e-07,0.535275662264,2.2074908804e-05,8.61831846915e-08,4.2501806014e-08,0.00584313109833,3.96066489994e-07,2.40544784131e-08,2.25202518002e-07,0.00996622535216,8.12689362348e-12,1.23575619927e-08,0.000286077744821,0.448605779371
340800294.062,2.53880286793e-07,0.447464330586,3.9111672915e-05,9.49607540239e-09,8.4972530857e-08,0.00337992111473,2.29695232602e-08,1.87455171184e-09,1.17569509162e-08,0.00862026879066,1.04240917934e-13,3.47089628898e-09,0.000241585866697,0.540254393548
340800550.062,3.31799229307e-07,0.546891167308,5.10170909577e-05,1.21013137983e-09,1.19591012319e-07,0.00541230465113,1.12888227025e-08,3.51936483856e-10,7.16525337989e-09,0.0158335240889,2.8963974296e-15,1.28244117234e-09,0.000774034547444,0.431037479624
195732112.062,6.8044741001e-06,1.94733711673e-07,0.997229154505,7.1008981026e-08,1.13823388171e-07,4.77539144e-05,1.88595141259e-11,3.84049094698e-09,3.80137830614e-10,0.00231805118685,0.000373219812351,5.13306044937e-06,4.67599957905e-18,1.9499241332e-05
203039568.062,0.000181958044354,0.0333158302674,8.26531234327e-16,1.05631925404e-10,9.1580354935e-07,6.76737601212e-07,0.444050021645,0.000300512339206,0.112313238255,1.45515560085e-05,2.85174807259e-09,3.24615817143e-10,0.409822290784,1.28639629644e-09
203039824.062,0.000110505303896,0.0288138352201,6.55911092617e-16,7.90743803182e-11,6.70236142314e-07,5.04776082656e-07,0.471554264593,0.000284475812363,0.0937316958921,1.68850579134e-05,2.71775251394e-09,2.02305391236e-10,0.405487158691,1.41883744947e-09
203040080.061,0.00017795692123,0.037779368819,7.65580895781e-16,1.12464871393e-10,8.35997372369e-07,6.43149450891e-07,0.400025743039,0.000275783266708,0.0923724332717,1.39894217841e-05,2.22084476332e-09,2.85715542014e-10,0.469353241815,1.680613003e-09
203040336.06,0.000108241159937,0.0256436674366,9.75829455014e-16,1.11228365253e-10,1.03714918231e-06,4.32949614798e-07,0.39956243713,0.000176435085632,0.0511067762891,1.60653944753e-05,3.39607418556e-09,2.60525810177e-10,0.523384900439,3.19937201501e-09
510219372.062,0.000156851629814,2.94636001878e-08,0.0697678554695,2.4668381028e-14,2.75024986636e-08,2.31776416503e-07,5.61996332581e-12,1.34881192883e-11,4.51307429788e-10,0.927947362659,4.51421641471e-08,1.13080569657e-10,1.08394005148e-16,0.00212759577318
510219628.062,9.14864730813e-05,1.99806441883e-08,0.0606331071378,1.12578772976e-14,1.97780672089e-08,1.68817565725e-07,3.64476361725e-12,9.0236897993e-12,3.60094231063e-10,0.937686082218,2.71203040976e-08,6.56809016148e-11,8.33286566094e-17,0.00158908803591
345639663.062,1.33667758848e-15,9.44539545783e-06,2.88439379966e-09,0.995979958621,1.96328613722e-16,0.00398068623225,1.38443020526e-11,1.20010244367e-07,3.78979312067e-09,1.52758502717e-13,3.95453159295e-08,2.97435068524e-05,1.3462058605e-15,6.69809847862e-13
345639919.062,1.96042216817e-15,1.79343576053e-05,4.8606638516e-09,0.991974594294,4.23314055182e-16,0.00796034261951,1.72642335636e-11,9.30986921306e-08,8.96233419269e-09,3.05548075732e-13,2.02155585709e-08,4.70015725209e-05,8.34727028397e-15,1.39604009975e-12
345640175.062,2.12376452046e-15,1.87861713259e-05,2.12576737362e-09,0.998086146348,9.23224896227e-16,0.00186046055561,5.27162565846e-12,3.29834295439e-07,1.19046182063e-09,1.05534024721e-13,4.12444209425e-08,3.4232523725e-05,1.34607904018e-15,6.34777197599e-13
345640431.062,1.13486489589e-14,1.64833643559e-05,1.09052430477e-08,0.995591014941,4.71071981578e-15,0.00428145579759,1.52088203791e-11,4.07080021168e-07,5.38639375813e-09,5.97897692109e-13,1.79427114303e-07,0.000110443081746,1.9580445913e-15,9.43242613077e-13
345640687.062,3.64837259022e-15,9.88843585347e-06,2.18462220244e-09,0.998191368465,1.3277820082e-15,0.00175319655405,1.74994350118e-11,3.6027365337e-07,2.94734162028e-09,2.0080981732e-13,1.58595183659e-07,4.50225265763e-05,1.32497798691e-15,4.83991801251e-13
245350496.063,3.33829606318e-11,0.597518425285,6.42666028715e-09,1.99752004052e-07,8.5400325504e-15,2.71055120894e-05,4.42468055477e-09,8.67594920713e-07,2.79720651682e-10,2.78944064906e-06,3.88666692274e-12,2.16997421611e-12,5.98029221479e-09,0.402450595264
245350752.063,2.27319254093e-13,0.460772920211,6.67720689262e-11,1.08505568403e-08,2.91291444605e-17,2.75638795649e-06,3.01542175132e-09,3.37722656619e-07,9.30544854092e-11,7.63436257956e-07,7.31180133993e-14,9.05230455941e-15,1.63377094524e-08,0.539223191878
245351008.064,5.04811953463e-12,0.711194240196,3.38025610196e-12,1.00479185535e-07,4.82295406458e-16,1.21723934863e-07,4.3267765709e-08,0.000201501054931,2.73611703789e-10,1.1449342179e-06,1.97349539153e-10,1.7187451241e-14,2.84162479851e-09,0.288602845023
245351264.065,4.1269105922e-09,0.806273350812,2.4368355977e-14,1.49066429478e-11,5.31670690092e-11,3.89440638265e-11,1.0336700712e-09,1.94993732544e-06,5.20333162553e-14,3.86849658431e-06,1.44881002907e-14,2.27711495813e-16,8.58995660909e-07,0.193719966491
245351520.066,1.73416850753e-07,0.354112442342,2.39332864365e-13,1.75983116139e-16,1.50006143501e-09,1.46412255555e-11,3.88783738388e-13,1.18517426751e-10,1.77548148473e-16,1.69249739768e-05,1.6666891291e-21,1.74544954053e-18,7.31682588861e-06,0.645863140808
245351776.067,0.0123078986081,0.161497180183,0.0913110415099,5.75610769061e-06,1.8565097694e-05,0.000892143473282,4.88034138212e-09,0.000188788965923,2.82378432673e-08,0.175155790045,8.39155550335e-05,4.91286610997e-06,4.11066160808e-12,0.558533974466
245352032.068,0.000183316402354,0.192631892678,0.00111761403145,3.00830473035e-05,3.70744844781e-07,0.000213993107046,5.58998011625e-08,0.000437114560206,2.01629716104e-08,0.0230807815903,0.000137891189274,5.13539636086e-07,2.58764019634e-11,0.782166353021
245352288.069,6.78308406885e-07,0.542317120869,1.51210471695e-05,1.5822614058e-05,1.66868136827e-09,0.000131959290377,7.85367144354e-08,0.000537829146504,1.95324266241e-08,0.00105463762748,5.34534617849e-06,2.01101997077e-08,2.60560245035e-10,0.455921365642
245352544.07,1.53871619801e-08,0.908284767595,7.0040236229e-10,4.70385563699e-13,1.23484027939e-11,3.06458453382e-06,2.72040367548e-10,7.44639573536e-10,3.54398693634e-11,0.000231021075395,4.06743968345e-19,6.30326459389e-15,2.12663456674e-05,0.0914598632469
543988480.062,0.000666078254398,0.000451034208978,0.938173154226,4.56822274135e-06,4.51966118467e-06,0.0010133078169,1.74344219247e-09,8.33608089938e-07,1.12443294119e-08,0.0447964271146,0.000375635057622,2.75383767173e-05,4.96477850147e-14,0.0144868904652
543988736.062,9.00686999539e-05,0.000285890749607,0.969582997063,9.84931985351e-06,7.56080198676e-07,0.00111047517354,2.1696791751e-09,2.21914689555e-06,1.08306441097e-08,0.0188820780817,0.0023625498149,2.76221003816e-05,7.72997232276e-15,0.00764548076953
234409376.063,5.21734120206e-07,3.77954966348e-06,0.995548638534,5.12666066818e-06,1.54314360872e-08,0.000838465504709,2.56817878464e-10,1.05655547834e-07,3.49161448129e-09,0.00142669274892,0.0020928437272,2.25978413809e-05,5.77286199578e-17,6.12088638574e-05
234409632.063,2.93876014442e-07,1.26656178418e-06,0.997123259378,2.33752698305e-06,1.16430283137e-08,0.000437015769725,7.57557915894e-11,5.11515272976e-08,1.3675661374e-09,0.000672104077417,0.00172659431084,1.79106410808e-05,1.06407636911e-17,1.91536198708e-05
234409888.064,7.34223378174e-07,2.13311291003e-06,0.99578285135,2.57670034585e-06,1.81404629446e-08,0.000595951665524,1.37668633338e-10,1.0139731977e-07,3.32644350553e-09,0.00154573635829,0.00202787537993,1.99672887484e-05,1.85500565435e-17,2.20509190364e-05
225365544.062,2.77105499133e-09,0.00442717554174,0.854297702971,0.0002926390811,1.06691586943e-11,0.102161929471,1.31869761256e-08,4.32006367325e-05,3.07032437806e-07,0.00447670184701,0.00181663081455,4.11248808419e-06,1.23218153535e-14,0.0324795841472
225365800.062,1.96353076261e-09,0.123791923642,0.230384661769,0.00332330674215,4.74365786317e-12,0.33207732193,7.68025843238e-08,0.000607226441022,1.02731231419e-06,0.0028921342072,0.00161174386613,4.55394154745e-06,3.98559544634e-13,0.305306021377
225366056.061,1.50970369107e-10,0.358134403126,0.0157225327041,0.0165966260327,1.17588895204e-13,0.471107807017,9.57296684588e-08,0.00153415434255,1.37126618258e-06,0.000268656758605,0.000414562761729,1.70001958809e-06,6.29677473727e-13,0.13621809009
225366312.06,1.7907604649e-11,0.78565976361,1.87783595475e-07,3.82716732218e-07,1.68390064725e-15,0.00730984308015,1.92090515709e-07,2.25596657135e-07,6.33149080266e-08,0.000128188589015,8.36933616558e-13,1.00147537962e-11,9.99251319912e-08,0.206901053265
162084949.07,0.972767295364,0.000754496229054,0.0042958989269,9.00524684843e-08,0.00151881765425,8.01290672917e-05,1.08708506927e-09,7.68751744904e-09,5.93036940993e-09,0.0177749540844,4.61753671507e-08,7.79902229857e-06,9.01713610296e-11,0.00280045862873
162085205.069,0.0216096242157,0.53432343949,1.6639852023e-08,7.73649398877e-15,0.000659777383514,8.6889564567e-07,7.03889557422e-10,1.10444655448e-10,1.01681776606e-10,0.413038708742,1.81611965442e-19,5.4630280397e-13,0.00738850213912,0.0229790615785
162085461.068,0.00112888290588,0.778018673098,5.48847025736e-08,5.15906967626e-11,7.88112336156e-05,1.09212001692e-05,8.15835287283e-08,3.56966094087e-08,7.92345950891e-09,0.192705817979,1.55905082305e-14,8.22995445273e-11,0.00151334736626,0.0265433659944
162085717.067,0.000673563603505,0.57898394689,8.57636939757e-07,3.98998503862e-12,0.000145634572681,0.000157570304925,8.10292430345e-08,4.9018231646e-10,8.77395825464e-09,0.355499216951,1.30814077941e-16,1.060165434e-10,0.0267921292934,0.0377469903438
162085973.066,0.000816391407163,0.681042713766,1.91453107469e-07,5.11500289671e-09,6.64115258338e-05,7.62420128716e-05,3.88831364062e-06,3.73927523675e-07,8.08896306012e-08,0.293784331046,5.64996540294e-12,1.66539287178e-09,0.000843065641348,0.0233663032311
162086229.065,0.0933674956369,0.791876586804,1.42931739708e-05,0.000453416098531,0.00105758699369,0.000275055409746,6.01420305306e-05,0.0107615369782,4.33185354971e-06,0.0824701108516,0.00229137327525,2.346650762e-05,8.51643501797e-08,0.0173445192221
162086485.064,0.724476946596,0.253857172313,1.16612659828e-05,9.93615878843e-07,0.00519359674672,1.09511895527e-05,9.0479617407e-09,2.03205286447e-05,6.2693523309e-09,0.00412999499021,1.63866751463e-07,1.70996072958e-06,1.26044150039e-08,0.012296461005
83149720.0625,3.21420341716e-07,3.38022402e-05,0.538736187272,2.7774900773e-11,3.59948529557e-07,4.77244123495e-05,5.7541776835e-11,3.12441362354e-10,2.66939697267e-10,0.272568609714,1.17294685415e-08,6.50460792157e-09,4.94122300474e-12,0.188612976089
83149976.0625,9.50470480501e-07,4.29169859928e-05,0.529513190823,2.92926080351e-11,9.78852382894e-07,5.46597992235e-05,6.7934492921e-11,1.6896875936e-10,2.12267340548e-10,0.23814862297,5.42805775014e-09,9.50295786375e-09,1.28224583126e-11,0.232238664677
83150232.0625,1.60938369846e-06,2.90722139236e-05,0.611374316364,1.09772938414e-11,1.12496355409e-06,5.94744006483e-05,4.93400358317e-11,6.96618766337e-11,2.13464565041e-10,0.25026037775,1.85107362263e-09,7.72387081944e-09,1.13564653396e-11,0.138274014994
83150488.0625,1.8861936578e-06,1.93294331107e-05,0.700844202011,1.52249968507e-11,9.39834554634e-07,7.03338858648e-05,5.18755025896e-11,9.60379450448e-11,4.31682815158e-10,0.236425940536,4.57678068339e-09,1.28489231945e-08,4.93762340485e-12,0.0626373500803
83150744.0625,1.00878009275e-06,3.27171073468e-05,0.737398646095,2.42382120184e-10,1.33663654456e-06,5.53754216035e-05,1.77554583077e-11,3.18423103195e-10,1.12937299102e-10,0.194815501641,1.35398465965e-08,3.31853683536e-08,1.77902205324e-12,0.0676953668994
83151000.0625,1.66367820809e-06,5.735817932e-05,0.656719765625,3.70933571375e-10,2.4690746839e-06,6.39055241351e-05,2.6659697351e-11,2.70357377524e-10,9.94391153432e-11,0.197068231888,9.01240508501e-09,4.11600723163e-08,6.3649577584e-12,0.146086555084
83151256.0625,1.68536138736e-06,6.08224411269e-05,0.675251606882,5.49429538173e-10,2.75823682113e-06,7.3882371818e-05,3.99826738628e-11,3.21592103843e-10,1.22089053149e-10,0.166689481007,1.5182245957e-08,5.77745005278e-08,7.9142940168e-12,0.157919689703
83151512.0625,1.06547676786e-06,1.23329101168e-05,0.895547134604,5.55249696799e-11,1.04753188159e-06,6.64095079374e-05,6.43608677105e-11,1.40997124884e-10,3.29963354679e-10,0.0563838618196,4.06174482893e-08,4.43006863966e-08,2.18134424329e-12,0.0479880626385
83151768.0625,1.31699905286e-06,5.01993943274e-05,0.77735050309,1.40507490282e-09,4.08066098757e-06,8.70733014768e-05,4.96908823072e-11,4.52675575464e-10,1.72542217323e-10,0.121414908598,4.85317510005e-08,1.46467054299e-07,7.67255309676e-12,0.10109172087
83152024.0625,7.43909195472e-07,2.60615818012e-05,0.851131791752,1.51606137861e-09,2.82484851206e-06,7.01692697537e-05,3.76506594238e-11,5.28159705747e-10,1.61591462223e-10,0.102084006388,1.09682988817e-07,1.62365653169e-07,2.25604774815e-12,0.0466841279568
151570048.07,0.000105432105671,4.33102743712e-05,1.21986479864e-12,6.87056834849e-17,0.00208912058416,1.46990314206e-08,9.9929127697e-10,9.99122207902e-15,1.13656787121e-09,0.00344059595183,4.73305869601e-22,3.59846056736e-13,0.994321516334,7.91369531705e-09
151570304.069,0.000350347594912,3.89889586606e-06,8.11238210241e-12,3.1092457302e-20,0.000669949905826,4.50601859005e-08,2.19690065765e-08,1.05830688707e-15,8.18739384085e-08,0.00525696337998,7.67569344275e-22,7.92413606619e-14,0.993718687385,3.92696963332e-09
151570560.068,0.0010579699488,7.81090045877e-07,2.53579106128e-11,1.3098256893e-22,0.000324860666615,8.88740842647e-08,8.58634515042e-08,9.06272649862e-17,5.53652997991e-07,0.00499099201133,2.08020767835e-22,2.09794907661e-14,0.993624665593,2.27426491971e-09
133308488.07,1.17986878606e-08,1.44278458556e-12,5.48648928846e-07,0.00060964696556,9.54742942241e-05,1.25711625693e-06,6.79015879242e-13,1.2596763866e-13,2.21346447985e-11,1.77571591547e-12,1.70513929113e-05,0.999276009757,4.34778391685e-17,4.82866848757e-18
133308744.07,3.12794600851e-08,2.75161379407e-12,3.41282083447e-07,0.000699270270788,0.000188463249071,1.36256884897e-06,1.4321817183e-12,8.39887013197e-14,3.36928068609e-11,2.47855528583e-12,7.64878964374e-06,0.99910288252,3.53827874046e-16,1.35320987072e-17
133309000.069,8.97444549406e-08,7.55770542251e-12,1.73805296389e-07,0.0010673023026,0.000332500467993,1.29428444846e-06,2.46080016491e-12,9.37789459476e-14,3.33096082059e-11,1.93394983932e-12,4.144077363e-06,0.998594495272,2.00016745868e-15,4.3338560934e-17
133309256.069,1.05790256292e-07,7.4338553774e-12,2.29770274407e-07,0.000557965681214,0.000442603262721,1.45427688776e-06,2.16516520516e-12,5.21076550057e-14,3.80252256515e-11,1.89165000355e-12,2.39638883592e-06,0.99899524478,3.72343114796e-15,5.86100868736e-17
